Title,Reviews,Sold,Original Price,Store Name,Store City,Description,Order Processing,Positive Feedback,Total Feedback,Product URL
Rexus MX9 TKL Keyboard Gaming Mechanical Legionare MX9 TKL RGB ,1 Ulasan,1 Terjual,Rp389.000,Starcomp,Sleman,"Rexus MX9 TKL Keyboard Gaming Mechanical Legionare MX9 TKL RGB Upgrade Your TKL Keyboard!Rexus Gaming Keyboard Legionare MX9 adalah sebuah penyempurnaan dari jajaran keyboard Ten Key Less (TKL) Rexus.LED RGB (16.8 juta spektrum warna) dengan 9 metode pencahayaan.11 tombol untuk fungsi multimedia.Pengaturan tombol WASD dan tombol panah.Daya tahan switch hingga lebih dari 50 juta kali klik.Supported by SoftwareKeyboard Rexus Legionare MX9 didukung perangkat lunak (software) untuk memudahkan Anda mengatur fungsi keyboard. Pengaturan fitur dengan perangkat lunak tersebut dapat tersimpan dalam keyboard yang dilengkapi dengan on board memory sebesar 64Kb ini.Two Switch TypesRexus Gaming Keyboard Legionare MX9 memberikan pengguna pilihan untuk menentukan switch yang sesuai dengan karakteristiknya. Terdapat dua pilihan switch, yaitu switch Biru dan Merah. Biru adalah switch yang paling clicky dengan actuation force sekitar 50-55gram dan switch merah mempunyai karakter yang lembut dengan actuation force sekitar 45-50gram.Attractive ColorKeyboard Rexus Legionare MX9 tampil kekinian dengan menawarkan 4 pilihan warna yang moderen, yaitu Hitam, Putih, Pink, dan Biru. Dua warna unik, pink dan biru, tentu saja akan memberi warna baru sekaligus menjadi signature pada karakter penggunanya.Spesifikasi:Tipe: Keyboard Mekanikal (Dengan switch Biru dan Merah)Jumlah tombol: 87 tombolDaya tahan tombol: 50 juta klikMaterial: Plastik ABSGaya tekanan tombol: 60  10GPolling rate: 1000 HzArus: 100  260 mAMemori: 64 kbTegangan: 5.0  0.25 VPanjang kabel: 1,8 MeterDimensi: 361 x 22.5 x 133.5 mmBerat: 950  30 GramKompatibilitas: Windows 7 / 8 / 8.1 / 10Isi Paket:Rexus Gaming Keyboard Legionare MX9Metal Switch puller & cadangan switchBuku manual",± 15 jam,5.693 Feedback Positif,dari 5.940 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/41q7s6o-jual-rexus-mx9-tkl-keyboard-gaming-mechanical-legionare-mx9-tkl-rgb
COOLER MASTER CK530 V2 GUNMETAL BLACK RED SWITCH MECHANICAL GAMING KEYBOARD ,,,Rp379.000,Hariwinata,Jakarta Pusat,"HARAP TANYAKAN STOK TERLEBIH DAHULU SEBELUM DIORDERREGARDS,HariwinataCK530 V2NO-NONSENSE PERFORMANCEThe CK530 V2 Gaming Mechanical Keyboard gets the job done at homebase or to-go with Mechanical switches and On-the-Fly Controls in a portable, tenkeyless format.On-the-Fly ControlsMake real-time adjustments to lighting and macros with no software necessary, including Windows Lock On/Off to prevent getting kicked out of the game when the Windows Key is accidently pressed.Standard LayoutFor enthusiasts interested in custom keycaps, the CK530 V2 comes in standard size layout and standard bottom row.RGB BACKLIGHTINGPer-key LEDs with multiple lighting modes and effects to highlight all your dominating killstreaks.Brushed Aluminum DesignCurved top plate, floating keycaps, and minimalistic design built with functionality in mind.Wrist RestLow-friction cloth for anti-irritation to keep you comfortable during long gaming sessions.Keyboard Switch Type    Mechanical SwitchKeyboard Material   Plastic, AluminumKeyboard Color  Gunmetal BlackKeyboard Keycaps    Part of Asia/US layout: ABS Double-injection keycaps, Other layouts: ABS Painting & Laser-engraved keycapsKeyboard LED Color  RGBKeyboard Polling Rate   1000HzKeyboard Response Rate  1ms / 1000HzKeyboard MCU    32bit ARM Cortex M3Keyboard On-board Memory    512 KBOn-the-fly System   Yes, for Multi-media, Macro Recording and Lighting ControlKeyboard Multimedia Key     Through FNSmart Cable Manager     N/AWrist rest  YesKeyboard Cable  Fixed Rubberized 1.8mSoftware Support    Yes, through MasterPlusKeyboard Connector Cable    USB 2.0Keyboard Cable Length   1.8 MetersKeyboard Dimensions (L x W x H)     380 x 135 x 40 mmKeyboard Weight     739g (without Cable)Keyboard Warranty   2 yearsProduct     KeyboardSerie   CK SeriesKeyboard Type   MechanicalDisclaimer  *To ensure optimal use of the product, please download the MasterPlus+ Software and update the latest firmware.",± 13 jam,1.610 Feedback Positif,dari 1.616 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hpdenm-jual-cooler-master-ck530-v2-gunmetal-black-red-switch-mechanical-gaming-keyboard
KEYBOARD GAMING MULTIMEDIA MECHANICAL AULA F2088 HOTSWAP ,,,Rp393.000,Das Technology,Jakarta Pusat,"In the light effect mode :The rotation indicator lights up to the lighting mode.Click the button to witch the light effect mode and store up to 19 lighting effects.In the light effect mode :Rotate the knob anticlockwise to decrease the brightness of the lightRotate the knob clockwise to increase the brightness of the light*Specifications :Connectivity : Wired USBNumber of buttons : 108Button Stroke : 4.0mmButton Strength : 60 +- 10gButton life times : 50 millionRated current and voltage : DC5V / 250mAProduct Size : 435(L) x 123(W) x 36(H) +- 0.5mmHand tray size : 435(L) x 68(W) x 14.5(H) +- 0.5mmProduct weight : 0.83KG +- 10gSystem requirement : Vista / Windows 7, 8, 10 / MacSumber Informasi & Spesifikasi: Aula Indonesia.Das :D--Terima kasih banyak Anda telah mengunjungi toko kami:DSukses & Sehat selalu untuk Anda:DHormat kami,Das TechnologyYour Best Tech Partner & Solution Center - Authorized Master DealerMall Mangga Dua Lt. 3 No.45 - Visit our Playroom Stores to test productsCheckout our 5 other stores - Locations @ our IGIG: @Das_Tech (Follow for Giveaways, Info & Promo :D)E: The.dastechnology''comWeb: www''thedastech''comJam Kerja: 10.30-17.30 (Pengiriman hari yang sama < jam 15.30)NB:Hubungi kami via fitur ""Diskusi Produk'' Bukalapak untuk respons tercepat :DCantumkan permintaan seperti: Warna, Jenis, Packing, Waktu, Dll di kolom keterangan pembelian. Jika tidak ada permintaan pada invoice, kami yang akan membantu menentukan yah :DKami merupakan Master Dealer Resmi, seluruh produk kami dijamin Original, Ready & Siap Dipesan.",± 20 jam,9.482 Feedback Positif,dari 9.684 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hne9td-jual-keyboard-gaming-multimedia-mechanical-aula-f2088-hotswap
KEYBOARD POWERUP RAPTOR RG-KM610 MECHANICAL GAMING 61 KEY RGB ,,,Rp327.000,Das Technology,Jakarta Pusat,"KEYBOARD POWERUP RAPTOR RG-KM610 MECHANICAL GAMING 61 KEY RGBMechanical Keyboard RGBHotswap SwitchOutemu Brown SwitchRemoveable USB-C Cable61 Keys LayoutSumber Informasi & Spesifikasi: 3 POWER UP.Das :D--Terima kasih banyak Anda telah mengunjungi toko kami:DSukses & Sehat selalu untuk Anda:DHormat kami,Das TechnologyYour Best Tech Partner & Solution Center - Authorized Master DealerMall Mangga Dua Lt. 3 No.45 - Visit our Playroom Stores to test productsCheckout our 5 other stores - Locations @ our IGIG: @Das_Tech (Follow for Giveaways, Info & Promo :D)E: The.dastechnologycomWeb: wwwthedastechcomJam Kerja: 10.30-17.30 (Pengiriman hari yang sama < jam 15.30)NB:Hubungi kami via fitur ""Diskusi Produk'' Bukalapak untuk respons tercepat :DCantumkan permintaan seperti: Warna, Jenis, Packing, Waktu, Dll di kolom keterangan pembelian. Jika tidak ada permintaan pada invoice, kami yang akan membantu menentukan yah :DKami merupakan Master Dealer Resmi, seluruh produk kami dijamin Original, Ready & Siap Dipesan.",± 20 jam,9.482 Feedback Positif,dari 9.684 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hpvyka-jual-keyboard-powerup-raptor-rg-km610-mechanical-gaming-61-key-rgb
Thermaltake Level 20 RGB Mechanical Gaming Keyboard Cherry MX RGB Blue ,,,Rp1.400.000,Gatecom Technology,Bandung,P/NKB-LVT-BLSRUS-01ColorTitaniumNO. OF MACRO KEYSNONO. OF GAME PROFILESSIXGRAPHICAL UIYESWeight1500 GRAMSGOLD-PLATED USBYESDimensions482 x 185.96 x 43.93 mmINTERFACEUSBANTI-GHOSTING KEYSYES / N KEY Rollover (USB)ON-BOARD MEMORY SIZE4M bitPOLLING RATE1000 HZBACK-LIGHT16.8 Million RGB ColorsWRIST RESTNOAUDIO AND USB PASS-THROUGHYESMULTIMEDIA KEYS5 + Volume WheelBRAIDED CABLEYESCable Length1.8 MSWITCH TYPEMechanicalSWITCH NAMECHERRY MX RGB BLUE MECHANICALACTUATION POINTRGB BLUE : 2.2  0.6 MMKEY STROKERGB BLUE : 4 - 0.5 MMACTUATION FORCE50g(BLUE) with Optimized Tactile FeelKEY LIFESPAN50 Million Clicks Lifetime,± 13 jam,5.181 Feedback Positif,dari 5.369 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hhenym-jual-thermaltake-level-20-rgb-mechanical-gaming-keyboard-cherry-mx-rgb-blue
Rexus LEGIONARE MX9 Black TKL Mechanical Gaming Keyboard - Red Switch ,1 Ulasan,1 Terjual,Rp403.000,GASOL,Malang,"Spesifikasi:Tipe: Keyboard MekanikalJumlah tombol: 87 tombolDaya tahan tombol: 50 juta klikMaterial: Plastik ABSGaya tekanan tombol: 60  10GPolling rate: 1000 HzArus: 100  260 mAMemori: 64 kbTegangan: 5.0  0.25 VPanjang kabel: 1,8 MeterDimensi: 361 x 22.5 x 133.5 mmBerat: 950  30 GramKompatibilitas: Windows 7 / 8 / 8.1 / 10",± 20 jam,5.965 Feedback Positif,dari 6.013 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4g4xwws-jual-rexus-legionare-mx9-black-tkl-mechanical-gaming-keyboard-red-switch
Keycaps Gundam Theme Set Gunpla RX-782 PBT Dye Sub Mechanical Keyboard ,,,Rp349.000,Clover Garment Indonesia,Bandung,"Clover Garment Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% BNIB100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================Features- PBT Dye Sub (Anti Pudar/Kilap)- OEM Profile- 104 Keys- Non Backlit- Extra Thick- High Quality Resolution Print- Fit for mechanical keyboard switch : Cherry MX, Outemu, Gateron, etc (+ shape)- Compatible with Full size, TKL, and 60%- Keycaps 100% NEW",± 1-2 hari,2.396 Feedback Positif,dari 2.647 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hoy6ts-jual-keycaps-gundam-theme-set-gunpla-rx-782-pbt-dye-sub-mechanical-keyboard
Rexus LEGIONARE MX9 Blue TKL Mechanical Gaming Keyboard - Red Switch ,,,Rp403.000,GASOL,Malang,"Spesifikasi:Tipe: Keyboard MekanikalJumlah tombol: 87 tombolDaya tahan tombol: 50 juta klikMaterial: Plastik ABSGaya tekanan tombol: 60  10GPolling rate: 1000 HzArus: 100  260 mAMemori: 64 kbTegangan: 5.0  0.25 VPanjang kabel: 1,8 MeterDimensi: 361 x 22.5 x 133.5 mmBerat: 950  30 GramKompatibilitas: Windows 7 / 8 / 8.1 / 10",± 20 jam,5.965 Feedback Positif,dari 6.013 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4g4xxjy-jual-rexus-legionare-mx9-blue-tkl-mechanical-gaming-keyboard-red-switch
Rexus LEGIONARE MX9 Pink TKL Mechanical Gaming Keyboard - Red Switch ,,,Rp403.000,GASOL,Malang,"Spesifikasi:Tipe: Keyboard MekanikalJumlah tombol: 87 tombolDaya tahan tombol: 50 juta klikMaterial: Plastik ABSGaya tekanan tombol: 60  10GPolling rate: 1000 HzArus: 100  260 mAMemori: 64 kbTegangan: 5.0  0.25 VPanjang kabel: 1,8 MeterDimensi: 361 x 22.5 x 133.5 mmBerat: 950  30 GramKompatibilitas: Windows 7 / 8 / 8.1 / 10",± 20 jam,5.965 Feedback Positif,dari 6.013 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4g4xxxv-jual-rexus-legionare-mx9-pink-tkl-mechanical-gaming-keyboard-red-switch
,,,,,,,,,,https://www.bukalapak.com/u/gatecom
Keyboard Rexus KX5 Heroic Mechanical Full Size Detacable Type C ,,,Rp275.000,Starcomp,Sleman,"Desain elegan disematkan di Keyboard seri Heroic, KX5, dengan full-key layout berjumlah 104 tombol mekanikal yang memiliki durabiltas hingga 20 juta kali. Penyempurnaan tampilan dengan dual tone keycaps dan akses keycap merah pada dua tombol serta harga yang tetap worth it dengan fitur yang fungsional semakin meyakinkan dalam segmentasi gamer pengguna keyboard mekanikal. Kemudahan penyimpanan juga dipikirkan, keyboard ini sudah dilengkapi dengan kabel USB Type-C yang dapat dicopot-pasang. Dipercantik juga dengan 16 mode LED yang dapat Anda sesuaikan dengan preferensi Anda.Full Size Keyboard 104 Tombol MekanikalKombinasi warna Hitam dan Abu-abu pada Keycaps dengan Aksen Merah pada tombol Esc dan EnterDurabilitas hingga 20 juta kaliTersedia switch warna Biru, Cokelat, dan MerahKabel USB Type C yang DetachableKeycaps menggunakan Teknik ABS Double Injection16 Mode LED sesuai Preferensi AndaSPESIFIKASITombol Mekanik : 104 tombolKonektivitas : Kabel USBTegangan Operasi : 5VMultimedia : Kombinasi FN+F1-F12Switch : SNK SwitchKekuatan Aktuasi : 60g +- 10gJarak Antar Tombol : 4.0 +- 0.5mmTeknik Cetak Keycap : Injeksi GandaKelembaban Penyimpanan : <-93% (40 degrees Celcius)Temperatur Penyimpanan : -40~+85 degrees CelciusBobot : 650g +- 20gUkuran : 440 x 130 x 35mmArus Operasi : <250mAArus Siaga : <20mA (backlight off)Kabel USB : PVC Cable 1.5MDurabilitas : 20 juta kaliAnti-ghosting : 26 tombolTemperatur Kerja : 0~45 degrees celciusKelembaban Kerja : 20~90%",± 15 jam,5.693 Feedback Positif,dari 5.940 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hnxqyd-jual-keyboard-rexus-kx5-heroic-mechanical-full-size-detacable-type-c
Keyboard Gaming Mechanical Fantech Maxfit108 MK855 Hotswap RGB ,1 Ulasan,1 Terjual,Rp627.000,Jaya PC,Jakarta Pusat,Keyboard Gaming Mechanical Fantech Maxfit108 MK855 Hotswap RGBGaransi Resmi 1 TahunFeature:-Now Upgraded With Hot-Swappable Sockets!-100% Factor + 4 media keys-Per-Key RGB Backlighting & Side Panel RGB-Detachable Type-C Cable-Blue or Red Switch-Full Keys Anti-GhostingType of Switch : Mechanical (Fantech)Switch Color : Blue / RedSwitch Lifetime : 50 Million ClicksReplaceable Switches : NoTotal Keys : 108Multimedia keys : 4Anti-ghosting : Full keysIllumination : RGB  22 Modes + Side Panel RGBKeycaps : Double-injectionCore Construction : MetalPolling Rate : 1000HzCable Material : PVC cableCable length : 1.6mCompatibility - OS : Windows and Mac OS X. USB port required,± 18 jam,43.364 Feedback Positif,dari 44.120 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hdw80g-jual-keyboard-gaming-mechanical-fantech-maxfit108-mk855-hotswap-rgb
Keycaps Evangelion Set PBT XDA Profile for Mechanical Keyboard Anime ,,,Rp449.000,Clover Garment Indonesia,Bandung,"Clover Garment Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================*Tidak termasuk keyboard*Kemasan: kotakBahan: PBTProfil: profil XDAPBT DYE-SUBJumlah tombol: 120 tombolKompatibel: 60/61/64/68/78/84/87/96/980/104/108 kunci(Tidak mendukung keyboard Razer/Logitech/Corsair)",± 1-2 hari,2.396 Feedback Positif,dari 2.647 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hoo1sg-jual-keycaps-evangelion-set-pbt-xda-profile-for-mechanical-keyboard-anime
Keyboard gaming rexus mechanical wired usb type-c 104 keys fullsize rgb 2 tone double injection heroic kx-5 kx5 ,,,Rp288.900,SR4E,Jakarta Utara,"Desain elegan disematkan di Keyboard seri Heroic, KX5, dengan full-key layout berjumlah 104 tombol mekanikal yang memiliki durabiltas hingga 20 juta kali. Penyempurnaan tampilan dengan dual tone keycaps dan akses keycap merah pada dua tombol serta harga yang tetap worth it dengan fitur yang fungsional semakin meyakinkan dalam segmentasi gamer pengguna keyboard mekanikal. Kemudahan penyimpanan juga dipikirkan, keyboard ini sudah dilengkapi dengan kabel USB Type-C yang dapat dicopot-pasang. Dipercantik juga dengan 16 mode LED yang dapat Anda sesuaikan dengan preferensi Anda.Full Size Keyboard 104 Tombol MekanikalKombinasi warna Hitam dan Abu-abu pada Keycaps dengan Aksen Merah pada tombol Esc dan EnterDurabilitas hingga 20 juta kaliTersedia switch warna Biru, Cokelat, dan MerahKabel USB Type C yang DetachableKeycaps menggunakan Teknik ABS Double Injection16 Mode LED sesuai Preferensi AndaSPESIFIKASI :Tombol Mekanik : 104 tombolKonektivitas : Kabel USBTegangan Operasi : 5VMultimedia : Kombinasi FN+F1-F12Switch : SNK SwitchKekuatan Aktuasi : 60g +- 10gJarak Antar Tombol : 4.0 +- 0.5mmTeknik Cetak Keycap : Injeksi GandaKelembaban Penyimpanan : <-93% (40 degrees Celcius)Temperatur Penyimpanan : -40~+85 degrees CelciusBobot : 650g +- 20gUkuran : 440 x 130 x 35mmArus Operasi : <250mAArus Siaga : <20mA (backlight off)Kabel USB : PVC Cable 1.5MDurabilitas : 20 juta kaliAnti-ghosting : 26 tombolTemperatur Kerja : 0~45 degrees celciusKelembabanKerja:20~90%Happy ShoppingBarang Ready to order",± 17 jam,6.339 Feedback Positif,dari 6.731 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hr3hl1-jual-keyboard-gaming-rexus-mechanical-wired-usb-type-c-104-keys-fullsize-rgb-2-tone-double-injection-heroic-kx-5-kx5
Keyboard Gaming Mechanical Rexus Daxa M64 Classic ,,,Rp1.149.000,ODOMART,Jakarta Utara,"Note : PROMO FREE PLATE Polycarbonate (PC)( 21 MEI - 4 JUNI 2022 )Terbaru dari lini Daxa, hadir dengan tampilan yang compact, modern, dan elegan, Keyboard Gaming Mekanikal DAXA M64 Classic menjadi pilihan terbaik untuk Anda yang membutuhkan keyboard ideal dengan banyak fungsi.Keyboard Gaming Mekanikal DAXA M64 Classic dilengkapi dengan 64 tombol anti-ghosting yang menggunakan profil XDA PBT dye-sub dan juga menjadi keyboard pertama Rexus yang memiliki south-facing switch yang dipersenjatai dengan Gateron KS-9 serta didukung teknologi Hotswappable yang tentunya memudahkan Anda yang gemar modifikasi keyboard.Keyboard Gaming Mekanikal DAXA M64 Classic sudah termasuk EVA foam pada case dan plate-nya, dan menggunakan stabilizer yang sudah pre-lubed sehingga suara yang dihasilkan saat melakukan pengetikan terdengar lebih lembut dan terasa lebih nyaman digunakan.- Dimensi dan desain yang simpel dan penuh gaya- Dua varian warna: Black dan White- Teknologi Hot-swappable switch- South-Facing Switch untuk penggunaan segala jenis keycap- Dilengkapi dengan fungsi Macro untuk mendukung permainan dan aktivitas mengetik yang lebih mudah dan lengkap- Teknologi music synchronize pada pengaturan LED yang dapat diatur dengan software- Kompatibel dengan semua platform sistem operasionalSpesifikasi TeknisLayout : 64 TombolLampu Latar : South-Facing RGB LEDMaterial Case : ABSKeycaps : 2-tone PBT Dye-SubDukungan Switch : Hotswap (3 & 5 Pin)Switch : Gateron KS-9Stabilizer : Pre-lubedKoneksi : KabelKabel : 1.8m Golded Braided Type-CDaya : 3.7V-5V / 300MaDukungan Sistem : Windows 98, 2000, XP, ME, Vista, Win7, Win8, Win10, Win11, dan Mac OSUkuran : 290*110*38mmIsi paket Daxa M64 Classic:- 1x Keyboard Daxa M64 Classic- 1x Kabel USB Type-C 1.8m- 1x Penarik Switch + Keycaps- 4pcs Switch Tambahan- 7pcs Keycaps Tambahan- 1x Panduan Pengguna- 1x Kartu Garansi",± 23 jam,2.636 Feedback Positif,dari 2.768 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4h1ya2j-jual-keyboard-gaming-mechanical-rexus-daxa-m64-classic
Logitech G413 Mechanical Backlit Gaming Keyboard - Silver ,,,Rp658.000,Gasol Kaliurang,Malang,"Specifications :Part NumberSilver: 920-008348Warranty Information2-Year Limited Hardware WarrantySystem RequirementsWindows 10, Windows 8.1, Windows 8, Windows 7USB port (for keyboard)Second USB port (for USB passthrough port)Internet access for optional Logitech Gaming SoftwarePackage ContentsGaming keyboardGaming keycapsKeycap pullerUser documentationPhysical specificationsHeight: 5.12 in (132 mm)Width: 17.5 in (445 mm)Depth: 1.4 in (34 mm)Weight w/o cable): 2.4 lbs (1105 g)Cable: 6 ft (1.8 m)Romer-G Mechanical Switches:Durability: 70 million keypressesActuation distance: 0.06 in (1.5 mm)Actuation force: 1.6 oz (45 g)Total travel distance: .12 in (3.0 mm)Keyboard Specifications:Connection Type: USB Type A (corded)USB Protocol: USB 2.0USB Speed: Full SpeedIndicator LIghts (LED): 2USB Ports (Built-in): 1, USB 2.0Backlighting: YesSingle color (5 fixed brightness levels)G413 Silver: WhiteSpecial Keys:Backlight Toggle: FN + F7Game Mode: FN + F8Media Controls: FN + F9/F10/F11/F12",± 13 jam,2.848 Feedback Positif,dari 2.864 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/3gnx7cs-jual-logitech-g413-mechanical-backlit-gaming-keyboard-silver
Digital Alliance DA Meca Fighter S TKL Cosmic Blue Mechanical Gaming Keyboard - Blue / RED / Brown Switch ,,,Rp228.000,Gasol Kaliurang,Malang,"Main FeatureMechanical Keyboard 87 Keys Tricolor Keycaps Combination Ice White LED Color 17 LED Mode Outemu Removable SwitchSPECIFICATIONS:Type : Mechanical 87 Keys TKLMaterial : High Quality ABSWeight : 520grDimension (L x W x H) : 354 x 125 x 35mmInterface : USB CableKeycaps : Double InjectionCable Length : 1.5m PVC CableBacklight : Yes, White Ice LED Colors with 17 modeSoftware : NoAnti Ghosting : 26 Keys",± 13 jam,2.848 Feedback Positif,dari 2.864 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hr6e1s-jual-digital-alliance-da-meca-fighter-s-tkl-cosmic-blue-mechanical-gaming-keyboard-blue-red-brown-switch
Gamen Titan II Keyboard Gaming Mechanical Pluggable Switch Blue ,,,Rp266.000,mmcroxy,Jakarta Pusat,"VARIAN PRODUK + BUBBLE WRAP = BUBBLE WRAP TAMBAHAN PACKING AGAR AMAN Keunggulan:Outemu Blue Switch, tombol yang kuat dengan ketahanan 50 juta kaliSwappable 3 pin switchKualitas Switch A+17 blacklight modes, dengan 5 level kecerahan yang dapat disesuaikanPoros mekanis yang dapat dicolokkan dan disesuaikan dengan kenyamanan andaMenekan 104 tombol secara bersamaan anti ghosting untuk performa permainan yang lebih baikErgonomic design sehingga bermain lebih nyamanMenggunakan bahan yang kuat, tahan korosi, bertekstur halus dan tidak memudarDilengkapi 2 kaki anti slipCocok untuk gamer, pekerja kantor sekolah dan lain-lainSpesifikasi:Model : Titan IINumber of keys: 87Switch : Blue (pluggable)Input : 5V 180maSize : 364.26134.0634mmOS Support : Windows 7 Or NewerNOTE : Tidak menerima komplain produk cacat fisik/tidak lengkap apabila produk tsb sudah dikeluarkan dari kemasan (kecuali ada video unboxing dan akan kami bantu komplain ke pihak ekspedisi)",± 22 jam,19.559 Feedback Positif,dari 19.732 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4h2mksj-jual-gamen-titan-ii-keyboard-gaming-mechanical-pluggable-switch-blue
Cooler Master SK622 RGB 60% Wireless Mechanical Gaming Keyboard ,,,Rp536.000,Gasol Kaliurang,Malang,"Modern Looks, Classic TouchThe SK622 hybrid wireless gaming keyboard takes a modern approach to the classic mechanical keyboard with low profile switches housed in a sleek chassis for a drool-worthy aesthetic. The 60% keyboard layout is outfitted with low profile mechanical RGB switches with upgraded ergonomic keycaps from the previous version for a typing experience that feels as good as the keyboard looks. Add in hybrid connectivity that lets you choose between wired or Bluetooth wireless use on both Mac and Windows devices, and you have the ultimate on-the-go keyboard for both work and play.SPECIFICATIONS:Keyboard Switch Type : TTC Low Profile Mechanical SwitchKeyboard Keycaps : Ergonomic keycapKeyboard Material : Aluminum, PlasticKeyboard LED Color : RGBKeyboard Polling Rate : 1000Hz (Wired Mode), 125Hz (Bluetooth Mode)Keyboard MCU : 32bit ARM Cortex M0Keyboard On-board Memory : 512 KBOn-the-fly System : YesMultimedia Keys : Through FNCompatible OS : Mac OS X 10.10+/iOS 5+/Android 3.2+/Windows 8 and aboveSoftware Support : Cooler Master MasterPlus+Wireless Connectivity : Bluetooth 4.0Battery : 4000mAh (2000mAh  2)Keyboard Connector Cable : USB Type-C (Keyboard Side), USB 2.0 Type A (Computer Side)Keyboard Cable Length  1.8m, Braided & Removable",± 13 jam,2.848 Feedback Positif,dari 2.864 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hrgfwv-jual-cooler-master-sk622-rgb-60-wireless-mechanical-gaming-keyboard
Keychron K3 v2 Gateron Low Profile WHITE Wireless Mechanical Keyboard ,20 Ulasan,33 Terjual,Rp1.500.000,Keychron Indonesia,Jakarta Barat,"Keychron K3 version 2 Gateron Low Profile Switch WHITE Backlight Wireless Mechanical KeyboardSupport MacOS, Windows, Linux, IOS, AndroidBisa Wired USB Type-C dan Wireless Bluetooth (minimal v4.0)Garansi 1 Tahun, Service Center di Mangga Dua SquareSPECIFICATION Number of Keys: 84 keysLayout: ANSIVersion: Gateron / Optical / Hot-swappableSwitches: Low profile Gateron mechanical / Low profile Keychron OpticalNumber of Multimedia Keys: 12 Frame Material: ABS+Aluminum frameKeycap Material: ABSExample compatible keycaps: Roccat Vulcan 120 Aimo, Cooler Master SK630/SK631/SK650/SK651, Corsair K70 RGB MK.2, Alienware AW510KCONNECTIVITY AND POWERBacklit Types: 18Backlit: Adjustable 4-level RGB backlitSystem: Windows/Android/Mac/iOSBattery: 1550mAh Rechargeable li-polymer batteryBT Working Time (Single LED): Up to 34 hours (Lab test result may vary by actual use)BT Working Time (RGB): Up to 34 hours (Lab test result may vary by actual use)Connection: Bluetooth and Type-C cableBluetooth version: 5.1Bluetooth Device Name: Keychron K3Compatible System: macOS/WindowsPHYSICAL UNITDimension: 306 x 116mmHeight incl. keycap (rear) 22mmHeight incl. keycap (front) 17mmWeight: About 483g / 1.06lbs Operating Environment: -10 to 50PACKAGE CONTENT1 x Keyboard1 x USB-A to USB Type-C Cable1 x Keycap Puller1 x Switch Puller (For Optical version only)1 x Dust Cover1 x User Manual",± 13 jam,1.987 Feedback Positif,dari 1.990 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4h3phy4-jual-keychron-k3-v2-gateron-low-profile-white-wireless-mechanical-keyboard
,,,,,,,,,,https://www.bukalapak.com/u/truly_k04
